"Device Name: 現像室","Model: TR-72wf","Serial Number: 52151BD3"
"2023-05-15 08:53:19","45061.370358796","5.3","92"
"2023-05-15 09:03:19","45061.377303241","5.2","92"
"2023-05-15 09:13:19","45061.384247685","5.2","92"
"2023-05-15 09:23:19","45061.39119213","5.2","92"
"2023-05-15 09:33:19","45061.398136574","5.2","92"
"2023-05-15 09:43:19","45061.405081019","5.2","92"
"2023-05-15 09:53:19","45061.412025463","5.2","92"
"2023-05-15 10:03:19","45061.418969907","5.2","92"
"2023-05-15 10:13:19","45061.425914352","5.2","92"
"2023-05-15 10:23:19","45061.432858796","5.2","92"
"2023-05-15 10:33:19","45061.439803241","5.2","92"
"2023-05-15 10:43:19","45061.446747685","5.2","92"
"2023-05-15 10:53:19","45061.45369213","5.2","92"
"2023-05-15 11:03:19","45061.460636574","5.2","92"
"2023-05-15 11:13:19","45061.467581019","5.2","92"
"2023-05-15 11:23:19","45061.474525463","5.2","92"
"2023-05-15 11:33:19","45061.481469907","5.2","92"
"2023-05-15 11:43:19","45061.488414352","5.2","92"
"2023-05-15 11:53:19","45061.495358796","5.2","92"
"2023-05-15 12:03:19","45061.502303241","5.2","92"
"2023-05-15 12:13:19","45061.509247685","5.2","92"
"2023-05-15 12:23:19","45061.51619213","5.2","92"
"2023-05-15 12:33:19","45061.523136574","5.2","92"
"2023-05-15 12:43:19","45061.530081019","5.2","92"
"2023-05-15 12:53:19","45061.537025463","5.2","92"
"2023-05-15 13:03:19","45061.543969907","5.2","92"
"2023-05-15 13:13:19","45061.550914352","5.1","92"
"2023-05-15 13:23:19","45061.557858796","5.1","92"
"2023-05-15 13:33:19","45061.564803241","5.1","92"
"2023-05-15 13:43:19","45061.571747685","5.1","92"
"2023-05-15 13:53:19","45061.57869213","5.2","92"
"2023-05-15 14:03:19","45061.585636574","5.2","92"
"2023-05-15 14:13:19","45061.592581019","5.3","92"
"2023-05-15 14:23:19","45061.599525463","5.2","92"
"2023-05-15 14:33:19","45061.606469907","5.2","92"
"2023-05-15 14:43:19","45061.613414352","5.2","92"
"2023-05-15 14:53:19","45061.620358796","5.2","92"
"2023-05-15 15:03:19","45061.627303241","5.2","92"
"2023-05-15 15:13:19","45061.634247685","5.1","92"
"2023-05-15 15:23:19","45061.64119213","5.1","92"
"2023-05-15 15:33:19","45061.648136574","5.1","92"
"2023-05-15 15:43:19","45061.655081019","5.1","92"
"2023-05-15 15:53:19","45061.662025463","5.1","92"
"2023-05-15 16:03:19","45061.668969907","5.1","92"
"2023-05-15 16:13:19","45061.675914352","5.1","92"
"2023-05-15 16:23:19","45061.682858796","5.1","92"
"2023-05-15 16:33:19","45061.689803241","5.1","92"
"2023-05-15 16:43:19","45061.696747685","5.0","92"
"2023-05-15 16:53:19","45061.70369213","5.0","92"
"2023-05-15 17:03:19","45061.710636574","5.0","92"
"2023-05-15 17:13:19","45061.717581019","5.0","92"
"2023-05-15 17:23:19","45061.724525463","5.0","92"
"2023-05-15 17:33:19","45061.731469907","5.0","92"
"2023-05-15 17:43:19","45061.738414352","5.0","92"
"2023-05-15 17:53:19","45061.745358796","5.0","92"
"2023-05-15 18:03:19","45061.752303241","5.0","92"
"2023-05-15 18:13:19","45061.759247685","5.0","92"
"2023-05-15 18:23:19","45061.76619213","5.0","92"
"2023-05-15 18:33:19","45061.773136574","5.0","92"
"2023-05-15 18:43:19","45061.780081019","5.0","92"
"2023-05-15 18:53:19","45061.787025463","5.0","92"
"2023-05-15 19:03:19","45061.793969907","5.0","92"
"2023-05-15 19:13:19","45061.800914352","4.9","92"
"2023-05-15 19:23:19","45061.807858796","5.0","92"
"2023-05-15 19:33:19","45061.814803241","4.9","92"
"2023-05-15 19:43:19","45061.821747685","4.9","92"
"2023-05-15 19:53:19","45061.82869213","4.9","92"
"2023-05-15 20:03:19","45061.835636574","4.9","92"
"2023-05-15 20:13:19","45061.842581019","5.0","92"
"2023-05-15 20:23:19","45061.849525463","5.0","92"
"2023-05-15 20:33:19","45061.856469907","5.1","92"
"2023-05-15 20:43:19","45061.863414352","5.0","92"
"2023-05-15 20:53:19","45061.870358796","5.0","92"
"2023-05-15 21:03:19","45061.877303241","5.0","92"
"2023-05-15 21:13:19","45061.884247685","5.0","92"
"2023-05-15 21:23:19","45061.89119213","5.0","92"
"2023-05-15 21:33:19","45061.898136574","5.0","92"
"2023-05-15 21:43:19","45061.905081019","5.0","92"
"2023-05-15 21:53:19","45061.912025463","5.0","92"
"2023-05-15 22:03:19","45061.918969907","5.0","92"
"2023-05-15 22:13:19","45061.925914352","5.0","92"
"2023-05-15 22:23:19","45061.932858796","5.0","92"
"2023-05-15 22:33:19","45061.939803241","4.9","92"
"2023-05-15 22:43:19","45061.946747685","5.0","92"
"2023-05-15 22:53:19","45061.95369213","5.0","92"
"2023-05-15 23:03:19","45061.960636574","5.0","92"
"2023-05-15 23:13:19","45061.967581019","4.9","92"
"2023-05-15 23:23:19","45061.974525463","4.9","92"
"2023-05-15 23:33:19","45061.981469907","4.9","92"
"2023-05-15 23:43:19","45061.988414352","5.0","92"
"2023-05-15 23:53:19","45061.995358796","4.9","92"
"2023-05-16 00:03:19","45062.002303241","4.9","92"
"2023-05-16 00:13:19","45062.009247685","4.9","92"
"2023-05-16 00:23:19","45062.01619213","4.9","92"
"2023-05-16 00:33:19","45062.023136574","4.9","92"
"2023-05-16 00:43:19","45062.030081019","4.9","92"
"2023-05-16 00:53:19","45062.037025463","4.9","92"
"2023-05-16 01:03:19","45062.043969907","4.9","92"
"2023-05-16 01:13:19","45062.050914352","4.9","92"
"2023-05-16 01:23:19","45062.057858796","4.9","92"
"2023-05-16 01:33:19","45062.064803241","4.9","92"
"2023-05-16 01:43:19","45062.071747685","4.9","92"
"2023-05-16 01:53:19","45062.07869213","4.9","92"
"2023-05-16 02:03:19","45062.085636574","4.9","92"
"2023-05-16 02:13:19","45062.092581019","4.9","92"
"2023-05-16 02:23:19","45062.099525463","4.9","92"
"2023-05-16 02:33:19","45062.106469907","4.9","92"
"2023-05-16 02:43:19","45062.113414352","4.9","92"
"2023-05-16 02:53:19","45062.120358796","5.0","92"
"2023-05-16 03:03:19","45062.127303241","5.0","92"
"2023-05-16 03:13:19","45062.134247685","5.0","91"
"2023-05-16 03:23:19","45062.14119213","5.0","91"
"2023-05-16 03:33:19","45062.148136574","5.0","91"
"2023-05-16 03:43:19","45062.155081019","5.0","91"
"2023-05-16 03:53:19","45062.162025463","5.0","91"
"2023-05-16 04:03:19","45062.168969907","4.9","92"
"2023-05-16 04:13:19","45062.175914352","4.9","91"
"2023-05-16 04:23:19","45062.182858796","4.9","91"
"2023-05-16 04:33:19","45062.189803241","4.9","92"
"2023-05-16 04:43:19","45062.196747685","4.9","92"
"2023-05-16 04:53:19","45062.20369213","4.9","92"
"2023-05-16 05:03:19","45062.210636574","4.9","92"
"2023-05-16 05:13:19","45062.217581019","4.9","92"
"2023-05-16 05:23:19","45062.224525463","4.9","92"
"2023-05-16 05:33:19","45062.231469907","4.9","92"
"2023-05-16 05:43:19","45062.238414352","4.9","92"
"2023-05-16 05:53:19","45062.245358796","4.9","92"
"2023-05-16 06:03:19","45062.252303241","4.9","92"
"2023-05-16 06:13:19","45062.259247685","4.9","92"
"2023-05-16 06:23:19","45062.26619213","4.9","92"
"2023-05-16 06:33:19","45062.273136574","4.9","92"
"2023-05-16 06:43:19","45062.280081019","4.9","92"
"2023-05-16 06:53:19","45062.287025463","4.9","92"
"2023-05-16 07:03:19","45062.293969907","4.9","92"
"2023-05-16 07:13:19","45062.300914352","4.9","92"
"2023-05-16 07:23:19","45062.307858796","4.9","92"
"2023-05-16 07:33:19","45062.314803241","4.9","92"
"2023-05-16 07:43:19","45062.321747685","4.9","92"
"2023-05-16 07:53:19","45062.32869213","4.9","92"
"2023-05-16 08:03:19","45062.335636574","4.9","92"
"2023-05-16 08:13:19","45062.342581019","4.9","92"
"2023-05-16 08:23:19","45062.349525463","4.9","92"
"2023-05-16 08:33:19","45062.356469907","4.9","92"
"2023-05-16 08:43:19","45062.363414352","4.9","92"
"2023-05-16 08:53:19","45062.370358796","4.9","92"
"2023-05-16 09:03:19","45062.377303241","4.9","92"
"2023-05-16 09:13:19","45062.384247685","4.9","92"
"2023-05-16 09:23:19","45062.39119213","4.9","92"
"2023-05-16 09:33:19","45062.398136574","4.9","92"
"2023-05-16 09:43:19","45062.405081019","5.0","91"
"2023-05-16 09:53:19","45062.412025463","5.3","92"
"2023-05-16 10:03:19","45062.418969907","5.9","91"
"2023-05-16 10:13:19","45062.425914352","6.7","91"
"2023-05-16 10:23:19","45062.432858796","7.5","90"
"2023-05-16 10:33:19","45062.439803241","8.3","88"
"2023-05-16 10:43:19","45062.446747685","8.5","87"
"2023-05-16 10:53:19","45062.45369213","8.3","86"
"2023-05-16 11:03:19","45062.460636574","8.0","87"
"2023-05-16 11:13:19","45062.467581019","7.8","87"
"2023-05-16 11:23:19","45062.474525463","7.6","88"
"2023-05-16 11:33:19","45062.481469907","7.5","89"
"2023-05-16 11:43:19","45062.488414352","7.4","89"
"2023-05-16 11:53:19","45062.495358796","7.3","89"
"2023-05-16 12:03:19","45062.502303241","7.2","90"
"2023-05-16 12:13:19","45062.509247685","7.1","90"
"2023-05-16 12:23:19","45062.51619213","15.3","92"
"2023-05-16 12:33:19","45062.523136574","5.5","71"
"2023-05-16 12:43:19","45062.530081019","1.6","68"
"2023-05-16 12:53:19","45062.537025463","3.1","80"
"2023-05-16 13:03:19","45062.543969907","4.6","88"
"2023-05-16 13:13:19","45062.550914352","2.4","82"
"2023-05-16 13:23:19","45062.557858796","3.1","82"
"2023-05-16 13:33:19","45062.564803241","4.6","89"
"2023-05-16 13:43:19","45062.571747685","2.4","83"
"2023-05-16 13:53:19","45062.57869213","3.8","87"
"2023-05-16 14:03:19","45062.585636574","4.5","91"
"2023-05-16 14:13:19","45062.592581019","2.5","80"
"2023-05-16 14:23:19","45062.599525463","4.0","87"
"2023-05-16 14:33:19","45062.606469907","16.1","94"
"2023-05-16 14:43:19","45062.613414352","3.6","63"
"2023-05-16 14:53:19","45062.620358796","4.1","83"
"2023-05-16 15:03:19","45062.627303241","4.2","88"
"2023-05-16 15:13:19","45062.634247685","2.3","79"
"2023-05-16 15:23:19","45062.64119213","4.1","88"
"2023-05-16 15:33:19","45062.648136574","3.8","89"
"2023-05-16 15:43:19","45062.655081019","2.4","81"
"2023-05-16 15:53:19","45062.662025463","7.6","91"
"2023-05-16 16:03:19","45062.668969907","4.1","82"
"2023-05-16 16:13:19","45062.675914352","1.8","69"
"2023-05-16 16:23:19","45062.682858796","3.6","82"
"2023-05-16 16:33:19","45062.689803241","2.4","79"
"2023-05-16 16:43:19","45062.696747685","2.2","77"
"2023-05-16 16:53:19","45062.70369213","4.1","86"
"2023-05-16 17:03:19","45062.710636574","3.4","85"
"2023-05-16 17:13:19","45062.717581019","2.7","79"
"2023-05-16 17:23:19","45062.724525463","4.6","87"
"2023-05-16 17:33:19","45062.731469907","1.8","79"
"2023-05-16 17:43:19","45062.738414352","3.6","83"
"2023-05-16 17:53:19","45062.745358796","4.1","87"
"2023-05-16 18:03:19","45062.752303241","4.5","88"
"2023-05-16 18:13:19","45062.759247685","5.9","93"
"2023-05-16 18:23:19","45062.76619213","7.0","94"
"2023-05-16 18:33:19","45062.773136574","1.9","79"
"2023-05-16 18:43:19","45062.780081019","2.7","79"
"2023-05-16 18:53:19","45062.787025463","4.2","87"
"2023-05-16 19:03:19","45062.793969907","2.3","77"
"2023-05-16 19:13:19","45062.800914352","4.0","86"
"2023-05-16 19:23:19","45062.807858796","3.1","85"
"2023-05-16 19:33:19","45062.814803241","2.9","81"
"2023-05-16 19:43:19","45062.821747685","4.7","88"
"2023-05-16 19:53:19","45062.82869213","2.0","79"
"2023-05-16 20:03:19","45062.835636574","3.7","84"
"2023-05-16 20:13:19","45062.842581019","3.8","87"
"2023-05-16 20:23:19","45062.849525463","2.6","79"
"2023-05-16 20:33:19","45062.856469907","4.4","88"
"2023-05-16 20:43:19","45062.863414352","2.1","81"
"2023-05-16 20:53:19","45062.870358796","3.4","83"
"2023-05-16 21:03:19","45062.877303241","4.5","89"
"2023-05-16 21:13:19","45062.884247685","2.4","78"
"2023-05-16 21:23:19","45062.89119213","4.1","86"
"2023-05-16 21:33:19","45062.898136574","3.1","85"
"2023-05-16 21:43:19","45062.905081019","2.9","81"
"2023-05-16 21:53:19","45062.912025463","4.6","88"
"2023-05-16 22:03:19","45062.918969907","1.9","81"
"2023-05-16 22:13:19","45062.925914352","3.5","84"
"2023-05-16 22:23:19","45062.932858796","4.6","89"
"2023-05-16 22:33:19","45062.939803241","2.4","78"
"2023-05-16 22:43:19","45062.946747685","4.0","86"
"2023-05-16 22:53:19","45062.95369213","3.6","87"
"2023-05-16 23:03:19","45062.960636574","2.7","80"
"2023-05-16 23:13:19","45062.967581019","4.4","88"
"2023-05-16 23:23:19","45062.974525463","3.0","85"
"2023-05-16 23:33:19","45062.981469907","3.0","82"
"2023-05-16 23:43:19","45062.988414352","4.6","89"
"2023-05-16 23:53:19","45062.995358796","2.6","83"
"2023-05-17 00:03:19","45063.002303241","4.5","90"
"2023-05-17 00:13:19","45063.009247685","4.0","91"
"2023-05-17 00:23:19","45063.01619213","2.5","81"
"2023-05-17 00:33:19","45063.023136574","4.3","88"
"2023-05-17 00:43:19","45063.030081019","3.3","87"
"2023-05-17 00:53:19","45063.037025463","2.8","81"
"2023-05-17 01:03:19","45063.043969907","4.5","88"
"2023-05-17 01:13:19","45063.050914352","2.9","85"
"2023-05-17 01:23:19","45063.057858796","3.0","82"
"2023-05-17 01:33:19","45063.064803241","4.6","89"
"2023-05-17 01:43:19","45063.071747685","2.4","83"
"2023-05-17 01:53:19","45063.07869213","3.3","83"
"2023-05-17 02:03:19","45063.085636574","4.8","89"
"2023-05-17 02:13:19","45063.092581019","1.9","81"
"2023-05-17 02:23:19","45063.099525463","3.4","83"
"2023-05-17 02:33:19","45063.106469907","4.8","90"
"2023-05-17 02:43:19","45063.113414352","1.9","80"
"2023-05-17 02:53:19","45063.120358796","3.5","84"
"2023-05-17 03:03:19","45063.127303241","4.9","90"
"2023-05-17 03:13:19","45063.134247685","1.9","80"
"2023-05-17 03:23:19","45063.14119213","3.5","85"
"2023-05-17 03:33:19","45063.148136574","4.9","90"
"2023-05-17 03:43:19","45063.155081019","2.1","80"
"2023-05-17 03:53:19","45063.162025463","3.7","85"
"2023-05-17 04:03:19","45063.168969907","5.0","90"
"2023-05-17 04:13:19","45063.175914352","2.2","79"
"2023-05-17 04:23:19","45063.182858796","3.7","85"
"2023-05-17 04:33:19","45063.189803241","4.9","90"
"2023-05-17 04:43:19","45063.196747685","2.2","79"
"2023-05-17 04:53:19","45063.20369213","3.6","86"
"2023-05-17 05:03:19","45063.210636574","4.9","90"
"2023-05-17 05:13:19","45063.217581019","2.2","80"
"2023-05-17 05:23:19","45063.224525463","3.6","86"
"2023-05-17 05:33:19","45063.231469907","4.9","90"
"2023-05-17 05:43:19","45063.238414352","2.2","80"
"2023-05-17 05:53:19","45063.245358796","3.6","86"
"2023-05-17 06:03:19","45063.252303241","5.1","91"
"2023-05-17 06:13:19","45063.259247685","2.5","86"
"2023-05-17 06:23:19","45063.26619213","3.1","84"
"2023-05-17 06:33:19","45063.273136574","4.5","90"
"2023-05-17 06:43:19","45063.280081019","2.5","85"
"2023-05-17 06:53:19","45063.287025463","3.0","83"
"2023-05-17 07:03:19","45063.293969907","4.5","89"
"2023-05-17 07:13:19","45063.300914352","2.6","85"
"2023-05-17 07:23:19","45063.307858796","3.0","83"
"2023-05-17 07:33:19","45063.314803241","4.5","89"
"2023-05-17 07:43:19","45063.321747685","2.8","86"
"2023-05-17 07:53:19","45063.32869213","2.8","82"
"2023-05-17 08:03:19","45063.335636574","4.3","89"
"2023-05-17 08:13:19","45063.342581019","3.2","87"
"2023-05-17 08:23:19","45063.349525463","2.8","82"
"2023-05-17 08:33:19","45063.356469907","4.3","88"
"2023-05-17 08:43:19","45063.363414352","3.3","88"
"2023-05-17 08:53:19","45063.370358796","2.7","82"
"2023-05-17 09:03:19","45063.377303241","4.2","88"
"2023-05-17 09:13:19","45063.384247685","3.6","88"
"2023-05-17 09:23:19","45063.39119213","2.5","81"
"2023-05-17 09:33:19","45063.398136574","4.1","88"
"2023-05-17 09:43:19","45063.405081019","4.0","89"
"2023-05-17 09:53:19","45063.412025463","2.4","81"
"2023-05-17 10:03:19","45063.418969907","4.0","87"
"2023-05-17 10:13:19","45063.425914352","4.3","90"
"2023-05-17 10:23:19","45063.432858796","2.4","80"
"2023-05-17 10:33:19","45063.439803241","3.9","87"
"2023-05-17 10:43:19","45063.446747685","4.5","90"
"2023-05-17 10:53:19","45063.45369213","2.3","80"
"2023-05-17 11:03:19","45063.460636574","3.8","87"
"2023-05-17 11:13:19","45063.467581019","4.7","90"
"2023-05-17 11:23:19","45063.474525463","2.3","80"
"2023-05-17 11:33:19","45063.481469907","3.7","86"
"2023-05-17 11:43:19","45063.488414352","4.9","90"
"2023-05-17 11:53:19","45063.495358796","2.1","83"
"2023-05-17 12:03:19","45063.502303241","4.2","90"
"2023-05-17 12:13:19","45063.509247685","5.3","93"
"2023-05-17 12:23:19","45063.51619213","2.0","84"
"2023-05-17 12:33:19","45063.523136574","3.5","86"
"2023-05-17 12:43:19","45063.530081019","4.8","90"
"2023-05-17 12:53:19","45063.537025463","1.9","81"
"2023-05-17 13:03:19","45063.543969907","3.4","84"
"2023-05-17 13:13:19","45063.550914352","4.8","90"
"2023-05-17 13:23:19","45063.557858796","1.9","81"
"2023-05-17 13:33:19","45063.564803241","3.4","84"
"2023-05-17 13:43:19","45063.571747685","4.8","89"
"2023-05-17 13:53:19","45063.57869213","1.9","80"
"2023-05-17 14:03:19","45063.585636574","3.5","84"
"2023-05-17 14:13:19","45063.592581019","4.9","89"
"2023-05-17 14:23:19","45063.599525463","2.0","79"
"2023-05-17 14:33:19","45063.606469907","3.6","84"
"2023-05-17 14:43:19","45063.613414352","4.9","89"
"2023-05-17 14:53:19","45063.620358796","2.1","79"
"2023-05-17 15:03:19","45063.627303241","3.7","84"
"2023-05-17 15:13:19","45063.634247685","5.0","89"
"2023-05-17 15:23:19","45063.64119213","2.2","78"
"2023-05-17 15:33:19","45063.648136574","3.8","85"
"2023-05-17 15:43:19","45063.655081019","4.8","89"
"2023-05-17 15:53:19","45063.662025463","2.3","77"
"2023-05-17 16:03:19","45063.668969907","3.9","85"
"2023-05-17 16:13:19","45063.675914352","4.4","88"
"2023-05-17 16:23:19","45063.682858796","2.4","77"
"2023-05-17 16:33:19","45063.689803241","4.1","86"
"2023-05-17 16:43:19","45063.696747685","3.8","86"
"2023-05-17 16:53:19","45063.70369213","2.6","78"
"2023-05-17 17:03:19","45063.710636574","4.3","86"
"2023-05-17 17:13:19","45063.717581019","3.1","83"
"2023-05-17 17:23:19","45063.724525463","2.9","80"
"2023-05-17 17:33:19","45063.731469907","4.6","87"
"2023-05-17 17:43:19","45063.738414352","2.2","80"
"2023-05-17 17:53:19","45063.745358796","3.5","83"
"2023-05-17 18:03:19","45063.752303241","5.2","90"
"2023-05-17 18:13:19","45063.759247685","1.9","81"
"2023-05-17 18:23:19","45063.76619213","3.5","83"
"2023-05-17 18:33:19","45063.773136574","4.7","88"
"2023-05-17 18:43:19","45063.780081019","2.3","77"
"2023-05-17 18:53:19","45063.787025463","4.0","85"
"2023-05-17 19:03:19","45063.793969907","3.7","85"
"2023-05-17 19:13:19","45063.800914352","2.6","78"
"2023-05-17 19:23:19","45063.807858796","4.3","86"
"2023-05-17 19:33:19","45063.814803241","3.0","83"
"2023-05-17 19:43:19","45063.821747685","3.0","80"
"2023-05-17 19:53:19","45063.82869213","4.7","87"
"2023-05-17 20:03:19","45063.835636574","1.9","78"
"2023-05-17 20:13:19","45063.842581019","3.6","83"
"2023-05-17 20:23:19","45063.849525463","4.5","87"
"2023-05-17 20:33:19","45063.856469907","2.4","76"
"2023-05-17 20:43:19","45063.863414352","4.1","85"
"2023-05-17 20:53:19","45063.870358796","3.2","83"
"2023-05-17 21:03:19","45063.877303241","2.8","79"
"2023-05-17 21:13:19","45063.884247685","4.6","86"
"2023-05-17 21:23:19","45063.89119213","2.0","79"
"2023-05-17 21:33:19","45063.898136574","3.4","81"
"2023-05-17 21:43:19","45063.905081019","4.8","87"
"2023-05-17 21:53:19","45063.912025463","2.1","76"
"2023-05-17 22:03:19","45063.918969907","3.8","83"
